ip,is_http,is_https,is_ssh,is_smtp,is_imap,is_ftp,is_pop,is_other,bitcoin_port,bitcoin_service_num,bitcoin_protocol_version,bitcoin_user_agent,longitude,latitude,organization
207.148.79.231,1,1,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.0/,103.819836,1.352083,AS-CHOOPA
54.179.17.66,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,103.819836,1.352083,AMAZON-02
47.241.190.106,1,0,1,1,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,103.819836,1.352083,Alibaba US Technology Co.
13.229.131.185,0,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,103.819836,1.352083,AMAZON-02
178.128.97.48,1,1,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.1/,103.819836,1.352083,DIGITALOCEAN-ASN
68.183.235.253,1,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.17.1/,103.819836,1.352083,DIGITALOCEAN-ASN
139.162.22.75,1,0,1,0,0,0,0,1,18222,1033,70016,/Satoshi:0.21.0/,103.819836,1.352083,Linode
52.221.182.253,0,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,103.819836,1.352083,AMAZON-02
157.245.150.18,1,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,103.819836,1.352083,DIGITALOCEAN-ASN
172.104.181.119,1,0,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.18.0/,103.819836,1.352083,Linode
159.138.87.18,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,103.819836,1.352083,HUAWEI CLOUDS
68.183.188.105,0,0,0,0,0,0,0,1,8333,1037,70016,/Satoshi:0.21.0/,103.819836,1.352083,DIGITALOCEAN-ASN
3.0.108.49,0,0,1,0,0,0,0,0,20008,1033,70016,/Satoshi:0.21.0/,103.819836,1.352083,AMAZON-02
68.183.186.231,0,0,0,1,0,1,0,1,8333,1033,70016,/Satoshi:22.0.0(bitcoin)/,103.819836,1.352083,DIGITALOCEAN-ASN
13.228.53.43,0,0,0,0,0,0,0,0,8333,1032,70015,/Satoshi:0.19.1/,103.819836,1.352083,AMAZON-02
206.189.32.48,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.16.0/,103.819836,1.352083,DIGITALOCEAN-ASN
178.128.221.174,1,1,1,1,0,0,0,1,8333,1036,70015,/Satoshi:0.17.0/,103.819836,1.352083,DIGITALOCEAN-ASN
159.65.132.97,0,0,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.1/,103.819836,1.352083,DIGITALOCEAN-ASN
167.71.204.250,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,103.819836,1.352083,DIGITALOCEAN-ASN
194.233.69.180,1,1,1,1,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,103.819836,1.352083,Contabo Asia Private Limited
111.90.145.106,1,1,0,1,0,0,0,1,8333,1032,70016,/Satoshi:0.21.0/,101.68699,3.141587,Shinjiru Technology Sdn Bhd
111.90.140.46,1,1,0,1,0,1,0,1,8333,1037,70015,/Satoshi:0.18.1/,101.68699,3.141587,Shinjiru Technology Sdn Bhd
80.65.23.139,1,0,0,0,0,0,0,1,8333,1032,70016,/Satoshi:22.99.0/,92.893248,56.015283,Orion Telecom LLC
84.22.139.57,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,92.893248,56.015283,Igra-Service LLC
109.248.206.13,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,86.062304,55.345023,Egor Timoshenko
37.193.227.16,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,82.957916,54.99152,Novotelecom Ltd
95.191.130.100,0,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,82.957916,54.99152,Rostelecom
5.128.87.126,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,82.957916,54.99152,Novotelecom Ltd
94.247.134.77,0,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,78.016144,44.713558,PS Internet Company LLC
217.15.178.7,0,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.1/,78.016144,44.713558,10G.KZ LLC
139.59.80.147,1,0,1,0,0,1,0,1,8333,1033,70016,/Satoshi:0.20.99/,77.59951,12.97754,DIGITALOCEAN-ASN
82.200.205.30,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.99.0/,76.967402,52.287303,JSC Kazakhtelecom
13.127.130.18,0,0,1,0,0,0,0,0,8333,12,70015,/Satoshi:0.14.99/,72.871368,19.090281,AMAZON-02
13.126.144.12,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,72.871368,19.090281,AMAZON-02
85.15.179.171,1,1,0,0,0,1,0,1,11080,5,70012,/Aurum:0.12.4/,66.948278,56.963439,Rostelecom
92.255.170.159,1,0,0,0,0,1,0,1,11080,5,70012,/Aurum:0.12.4/,65.572,57.174086,JSC ER-Telecom Holding
91.206.16.214,0,0,0,0,0,0,0,1,11080,5,70012,/Aurum:0.12.4/,65.572,57.174086,Delta Telesystems Ltd.
31.25.241.224,1,0,1,0,0,1,0,1,8335,1036,70015,/Satoshi:0.16.3/,60.605703,56.838926,data-centr ekaterinburg OOO
46.146.248.89,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,56.266792,58.029681,JSC ER-Telecom Holding
158.58.188.37,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,53.682362,32.42065,Faraso Samaneh Pasargad Ltd.
185.204.197.112,1,0,0,1,0,0,0,1,8333,1037,70015,/Satoshi:0.16.3/,53.682362,32.42065,Pars Parva System LLC
217.113.121.169,1,1,0,1,0,1,0,1,8333,1033,70016,/Satoshi:22.0.0/,49.419834,53.5086,Infoline Ltd.
81.21.86.157,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,47.687069,40.15134,Ultel LLC
37.34.249.83,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:23.0.0/,47.49445,29.31015,Mobile Telecommunications Company
88.147.244.250,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.1/,45.960803,51.592365,Rostelecom
95.83.73.31,0,0,0,0,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,45,53.22729,MTS PJSC
195.211.244.162,0,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,43.123853,44.211675,Kavkaz Internet Service Ltd.
91.215.91.254,0,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:23.0.0/,39.725129,43.601722,Dagomys Telecom LLC
176.212.185.153,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,39.71648,54.606331,JSC ER-Telecom Holding
93.123.180.164,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,38.036935,55.917038,Information and Communication Technologies LLC
188.35.167.14,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,37.677515,55.608548,Netorn LLC
185.17.143.220,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.2/,37.605061,55.741638,TrustInfo LLC
77.37.156.166,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,37.605061,55.741638,Rostelecom
46.188.15.6,1,1,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,37.605061,55.741638,LLC SETEL
188.32.14.31,1,1,0,0,0,0,0,0,8334,1033,70016,/Satoshi:22.0.0/,37.605061,55.741638,Rostelecom
194.135.135.69,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,37.605061,55.741638,JSC Avantel
82.199.102.10,1,0,0,0,0,1,0,1,8333,1032,70016,/Satoshi:23.0.0/,37.605061,55.741638,Iskratelecom CJSC
193.178.170.232,0,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,37.605061,55.741638,Hosting technology LTD
93.95.102.81,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,37.605061,55.741638,JSC Mediasoft ekspert
176.99.6.226,1,1,0,1,0,1,0,1,8333,1033,70016,/Satoshi:0.21.0/,37.605061,55.741638,Domain names registrar REG.RU
95.143.218.179,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.99.0/,37.605061,55.741638,Iskratelecom CJSC
46.188.30.118,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,37.605061,55.741638,LLC SETEL
188.244.4.78,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,37.605061,55.741638,Extreme Ltd
178.154.197.5,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,37.605061,55.741638,Yandex.Cloud LLC
162.62.26.218,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,37.605061,55.741638,Tencent Building
94.250.254.147,1,1,1,1,0,1,0,1,8333,1036,70015,/Satoshi:0.18.1/,37.605061,55.741638,JSC IOT
162.62.18.226,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,37.605061,55.741638,Tencent Building
185.6.124.16,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,37.422996,54.917956,Interregional Social Foundation Institute of engineering physics
195.123.188.186,0,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,36.230383,49.9935,Ukrainian Internet Names Center LTD
46.173.50.58,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,35.88947,56.859633,Gorset Ltd.
212.252.22.133,1,0,0,0,0,0,0,1,8333,1101,70016,/Satoshi:22.0.0/,35.431702,38.957741,Superonline Iletisim Hizmetleri A.S.
109.87.166.145,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,35.046183,48.464717,Content Delivery Network Ltd
159.224.189.250,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,35.046183,48.464717,Content Delivery Network Ltd
194.36.91.253,1,1,0,0,0,1,0,1,8333,1037,70015,/Satoshi:0.17.0.1/,34.952177,32.095838,O.m.c. Computers & Communications Ltd
95.164.65.194,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,34.551417,49.588267,VAK Ltd.
46.200.80.157,0,0,0,0,0,0,0,0,8333,1032,70015,/Satoshi:0.20.1/,31.16558,48.379433,PJSC Ukrtelecom
212.90.58.56,0,0,0,0,0,0,0,0,8512,1032,70016,/Satoshi:0.21.0(dim-3500)/,30.5234,50.4501,Scientific-Production Enterprise Information Technologies Ltd
176.119.26.12,1,0,0,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,30.5234,50.4501,Virtual Systems LLC
176.37.99.111,1,1,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,30.5234,50.4501,Lanet Network Ltd
82.193.103.110,1,0,1,0,0,0,0,0,6333,1033,70016,/Satoshi:0.21.1/,30.5234,50.4501,PJSC Industrial Media Network
176.104.25.140,1,1,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,30.5234,50.4501,UnderNet LLC
91.209.51.131,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,30.5234,50.4501,Scientific-Production Enterprise Information Technologies Ltd
78.27.139.13,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,30.5234,50.4501,Domashnya Merezha
62.205.132.253,0,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,30.51667,50.433331,Netassist Limited
92.53.90.84,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,30.335099,59.93428,OOO Network of data-centers Selectel
92.53.90.70,1,1,0,0,0,1,0,1,8333,1032,70016,/Satoshi:0.21.0/,30.335099,59.93428,OOO Network of data-centers Selectel
94.19.7.55,1,1,1,0,0,1,0,1,8333,1033,70016,/Satoshi:22.99.0/,30.335099,59.93428,SkyNet Ltd.
91.209.70.247,1,0,1,1,0,1,0,1,8333,1033,70016,/Satoshi:0.21.0/,30.335099,59.93428,FNK LLC
5.188.62.18,1,0,0,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,30.335099,59.93428,Petersburg Internet Network ltd.
95.213.145.218,0,1,0,0,0,0,0,0,8333,13,70015,/Satoshi:0.15.0.1/,30.335099,59.93428,OOO Network of data-centers Selectel
94.19.132.255,1,1,1,0,0,0,0,1,8335,1036,70015,/Satoshi:0.17.1/,30.335099,59.93428,SkyNet Ltd.
5.188.119.196,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,30.335099,59.93428,OOO Network of data-centers Selectel
89.110.53.4,0,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,30.335099,59.93428,Rostelecom
188.134.6.84,0,0,0,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,30.335099,59.93428,JSC ER-Telecom Holding
188.134.8.36,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,30.335099,59.93428,JSC ER-Telecom Holding
95.213.171.142,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,30.335099,59.93428,OOO Network of data-centers Selectel
92.53.64.230,1,0,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.0/,30.335099,59.93428,OOO Network of data-centers Selectel
92.53.101.168,1,1,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.17.1/,30.335099,59.93428,OOO Network of data-centers Selectel
46.20.2.222,1,1,0,1,0,1,0,1,8333,1037,70015,/Satoshi:0.17.1/,29.060964,40.188528,Dgn Teknoloji A.s.
46.20.2.220,1,1,0,1,0,1,0,1,8333,1037,70015,/Satoshi:0.17.1/,29.060964,40.188528,Dgn Teknoloji A.s.
217.19.216.210,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,28.39131,46.979328,Societatea mixta pe actiuni de tip inchis Interdnestrcom
85.23.154.79,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,27.678173,62.89797,DNA Oyj
217.145.94.94,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,27.561979,43.208439,Varna Net Ltd.
85.95.232.77,0,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,26.798869,38.417878,Inetmar internet Hizmetleri San. Tic. Ltd. Sti
92.42.37.141,1,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.16.0/,26.798869,38.417878,Inetmar internet Hizmetleri San. Tic. Ltd. Sti
185.165.168.196,1,1,1,0,0,0,0,1,8333,1037,70016,/Satoshi:0.21.0/,26.10297,44.4342,Flokinet Ltd
185.244.148.87,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,26.10297,44.4342,Host Sailor Ltd
185.100.84.171,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,26.10297,44.4342,Flokinet Ltd
89.33.195.95,1,1,0,0,0,1,0,1,8333,1033,70015,/Satoshi:0.20.1/,26.10297,44.4342,Virtono Networks SRL
5.254.56.74,1,1,0,1,0,0,0,1,8333,1,70002,/Satoshi:0.10.2/,26.10297,44.4342,Voxility LLP
89.33.195.97,1,1,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,26.10297,44.4342,Virtono Networks SRL
5.254.56.78,1,1,0,1,0,0,0,1,8333,1,70002,/Satoshi:0.10.2/,26.10297,44.4342,Voxility LLP
185.144.83.131,1,0,0,0,0,1,0,0,8333,1033,70016,/Satoshi:22.0.0/,26.10297,44.4342,M247 Ltd
37.221.163.218,1,1,0,1,0,0,0,1,8333,1,70002,/Satoshi:0.10.2/,26.10297,44.4342,Voxility LLP
194.106.127.43,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:23.99.0/,25.80695,58.592319,Telia Eesti AS
89.236.101.52,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.99.0/,25.747257,62.242603,TNNet Oy
46.47.84.85,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,25.48312,42.731602,Bulsatcom EAD
77.105.87.97,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,25.271621,60.21872,LPOnet Osk Anl
194.135.92.96,1,1,1,1,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,25.26926,54.68985,UAB Interneto vizija
176.223.134.155,0,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,25.26926,54.68985,UAB Interneto vizija
193.106.29.98,1,0,0,0,0,0,0,0,8333,12,70015,/Satoshi:0.15.1/,25.26926,54.68985,Infium
5.133.65.82,1,0,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,25.26926,54.68985,UAB Baltnetos komunikacijos
193.106.30.90,1,1,0,0,0,0,0,0,8333,12,70015,/Satoshi:0.15.2/,25.26926,54.68985,Infium
109.235.69.120,1,1,1,1,0,0,0,1,8333,20,80002,/BitcoinUnlimited:1.0.3(EB16; AD12)/,25.26926,54.68985,UAB Interneto vizija
79.98.30.37,1,1,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.19.0.1/,25.26926,54.68985,UAB Interneto vizija
193.106.29.2,1,0,0,0,0,0,0,0,8333,12,70015,/Satoshi:0.13.2/,25.26926,54.68985,Infium
94.176.238.212,1,0,1,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,25.26926,54.68985,UAB Interneto vizija
95.216.23.174,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.198.89,0,0,1,0,0,1,0,1,8333,1036,70015,/Satoshi:0.17.1/,24.932581,60.171162,Hetzner Online GmbH
95.217.205.27,0,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.187.94,1,1,1,1,0,0,0,1,8333,1032,70015,/Satoshi:0.20.0/,24.932581,60.171162,Hetzner Online GmbH
95.217.41.248,1,1,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,24.932581,60.171162,Hetzner Online GmbH
95.216.96.93,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:21.99.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.15.164,0,0,0,0,0,0,0,1,18333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.113.81,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
65.21.133.102,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
95.217.145.249,1,1,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.20.1/,24.932581,60.171162,Hetzner Online GmbH
95.216.96.167,1,0,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.17.0/,24.932581,60.171162,Hetzner Online GmbH
95.217.114.36,1,1,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.20.1/,24.932581,60.171162,Hetzner Online GmbH
65.21.142.118,0,0,1,0,0,0,0,0,8555,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,24.932581,60.171162,Hetzner Online GmbH
95.216.11.17,1,1,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,24.932581,60.171162,Hetzner Online GmbH
95.217.204.156,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.97.16,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.18.99/,24.932581,60.171162,Hetzner Online GmbH
95.217.209.171,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
95.216.76.224,0,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.1/,24.932581,60.171162,Hetzner Online GmbH
135.181.143.35,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
65.21.202.51,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
135.181.0.47,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
135.181.0.162,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
95.217.44.33,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.226.201,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.237.185,1,0,1,0,0,0,0,0,8333,5,70012,/Satoshi:0.12.1(bitcore)/,24.932581,60.171162,Hetzner Online GmbH
135.181.178.19,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.47.4,0,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.17.1/,24.932581,60.171162,Hetzner Online GmbH
95.217.180.216,0,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:23.0.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.2.188,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,24.932581,60.171162,Hetzner Online GmbH
95.217.201.184,1,1,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,24.932581,60.171162,Hetzner Online GmbH
185.148.3.227,0,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.1/,24.932581,60.171162,Magna Capax Finland Oy
95.217.78.80,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
135.181.137.135,0,0,1,0,0,0,0,0,18333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.16.210,1,1,1,1,0,1,0,1,8333,1033,70016,/Satoshi:0.21.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.118.143,0,0,1,1,0,0,0,0,8333,1037,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.226.218,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
95.217.78.81,1,0,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
95.216.53.163,1,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,24.932581,60.171162,Hetzner Online GmbH
135.181.177.47,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.18.180,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.216.222,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.1.50,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.99.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.19.95,1,0,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.159.206,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.242.53,1,1,0,0,0,0,0,0,12853,1037,70015,/Satoshi:0.17.0.1/,24.932581,60.171162,Hetzner Online GmbH
135.181.141.120,1,0,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,24.932581,60.171162,Hetzner Online GmbH
135.181.197.116,0,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,24.932581,60.171162,Hetzner Online GmbH
95.216.36.239,0,1,1,0,0,0,0,1,8333,1097,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.117.137,1,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.68.44,0,0,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.1/,24.932581,60.171162,Hetzner Online GmbH
95.217.38.60,1,0,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.41.129,1,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.3.111,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.28.149,1,0,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
135.181.165.182,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.199.179,1,0,1,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.21.47,1,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.16.2(bitcore)/,24.932581,60.171162,Hetzner Online GmbH
135.181.215.237,0,1,0,0,0,0,0,0,8333,1101,70016,/Satoshi:23.0.0(@emzy)/,24.932581,60.171162,Hetzner Online GmbH
95.216.9.152,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
135.181.1.135,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0()/,24.932581,60.171162,Hetzner Online GmbH
65.21.88.23,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,24.932581,60.171162,Hetzner Online GmbH
95.216.7.175,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,24.932581,60.171162,Hetzner Online GmbH
65.21.135.149,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:21.99.0/,24.932581,60.171162,Hetzner Online GmbH
95.216.193.24,1,1,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,24.932581,60.171162,Hetzner Online GmbH
95.216.188.63,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,24.932581,60.171162,Hetzner Online GmbH
80.79.114.34,1,0,0,1,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,24.7526,59.436501,Aktsiaselts WaveCom
154.65.14.19,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,24.67993,-28.47933,KAB-Tech-AS
217.64.47.138,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,24.6559,60.205491,Mediam Oy
83.99.247.25,0,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,24.114901,56.945999,Jsc Balticom
185.176.221.32,0,0,0,0,0,0,0,0,8333,1036,70015,/Satoshi:0.17.1/,24.114901,56.945999,2 Cloud Ltd.
92.240.69.195,0,0,0,0,0,0,0,1,8333,1032,70015,/Satoshi:0.20.1/,24.114901,56.945999,Institute of Mathematics and Computer Science of University of Latvia
188.214.30.78,1,1,1,1,0,0,0,1,8333,1037,70015,/Satoshi:0.19.1/,23.901947,44.270108,THC Projects SRL
78.63.28.146,0,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.1/,23.89439,55.173962,Telia Lietuva
